frame,timestamp,node0_pos_x,node0_pos_y,node0_pos_z,node0_rot_x,node0_rot_y,node0_rot_z,node0_rot_w,node1_pos_x,node1_pos_y,node1_pos_z,node1_rot_x,node1_rot_y,node1_rot_z,node1_rot_w,node2_pos_x,node2_pos_y,node2_pos_z,node2_rot_x,node2_rot_y,node2_rot_z,node2_rot_w,node3_pos_x,node3_pos_y,node3_pos_z,node3_rot_x,node3_rot_y,node3_rot_z,node3_rot_w,node4_pos_x,node4_pos_y,node4_pos_z,node4_rot_x,node4_rot_y,node4_rot_z,node4_rot_w,node5_pos_x,node5_pos_y,node5_pos_z,node5_rot_x,node5_rot_y,node5_rot_z,node5_rot_w,node6_pos_x,node6_pos_y,node6_pos_z,node6_rot_x,node6_rot_y,node6_rot_z,node6_rot_w,node7_pos_x,node7_pos_y,node7_pos_z,node7_rot_x,node7_rot_y,node7_rot_z,node7_rot_w,node8_pos_x,node8_pos_y,node8_pos_z,node8_rot_x,node8_rot_y,node8_rot_z,node8_rot_w,node9_pos_x,node9_pos_y,node9_pos_z,node9_rot_x,node9_rot_y,node9_rot_z,node9_rot_w,node10_pos_x,node10_pos_y,node10_pos_z,node10_rot_x,node10_rot_y,node10_rot_z,node10_rot_w,node11_pos_x,node11_pos_y,node11_pos_z,node11_rot_x,node11_rot_y,node11_rot_z,node11_rot_w,node12_pos_x,node12_pos_y,node12_pos_z,node12_rot_x,node12_rot_y,node12_rot_z,node12_rot_w,node13_pos_x,node13_pos_y,node13_pos_z,node13_rot_x,node13_rot_y,node13_rot_z,node13_rot_w,node14_pos_x,node14_pos_y,node14_pos_z,node14_rot_x,node14_rot_y,node14_rot_z,node14_rot_w,node15_pos_x,node15_pos_y,node15_pos_z,node15_rot_x,node15_rot_y,node15_rot_z,node15_rot_w,node16_pos_x,node16_pos_y,node16_pos_z,node16_rot_x,node16_rot_y,node16_rot_z,node16_rot_w,node17_pos_x,node17_pos_y,node17_pos_z,node17_rot_x,node17_rot_y,node17_rot_z,node17_rot_w,node18_pos_x,node18_pos_y,node18_pos_z,node18_rot_x,node18_rot_y,node18_rot_z,node18_rot_w,node19_pos_x,node19_pos_y,node19_pos_z,node19_rot_x,node19_rot_y,node19_rot_z,node19_rot_w,node20_pos_x,node20_pos_y,node20_pos_z,node20_rot_x,node20_rot_y,node20_rot_z,node20_rot_w,node21_pos_x,node21_pos_y,node21_pos_z,node21_rot_x,node21_rot_y,node21_rot_z,node21_rot_w,node22_pos_x,node22_pos_y,node22_pos_z,node22_rot_x,node22_rot_y,node22_rot_z,node22_rot_w,node23_pos_x,node23_pos_y,node23_pos_z,node23_rot_x,node23_rot_y,node23_rot_z,node23_rot_w,node24_pos_x,node24_pos_y,node24_pos_z,node24_rot_x,node24_rot_y,node24_rot_z,node24_rot_w
165,1765961280744,0,-0,0,0.862407,-0.195094,0.421697,0.200787,0.0241747,0.0172301,-0.00417916,0.737472,0.204754,-0.192686,-0.614071,0.0419862,-0,0,3.72529e-09,-0.00423059,-5.96047e-08,0.999991,0.0299928,-0,0,7.45058e-08,-0.170653,8.9407e-08,0.985331,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.059798,-0.00534616,-0.0984796,0.993326,0.0397413,-1.86322e-09,1.73499e-18,4.19095e-09,-0.00112635,7.21775e-08,0.999999,0.0222621,-0,0,-1.67638e-08,-0.0389985,-5.26197e-08,0.999239,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0108199,0.0735281,-0.0191586,0.99705,0.047809,-4.65661e-09,1.86265e-09,-6.98492e-10,-0.00243086,-2.99187e-08,0.999997,0.0275853,-0,0,3.72529e-09,-0.105191,8.08122e-08,0.994452,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0534344,0.0732538,0.049335,0.994658,0.0414577,-0,0,3.49246e-09,-0.00202872,5.54137e-08,0.999998,0.0259039,-0,0,0,-0.095283,-4.78467e-08,0.99545,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0676267,0.0130194,0.177299,0.981745,0.0310657,-3.72529e-09,0,1.61817e-08,0.000615598,-3.3062e-08,1,0.0162693,-0,0,-2.09548e-08,0.0254305,3.9232e-08,0.999677,0.0176072,-0,0,0,0,0,1
166,1765961280752,0,-0,0,0.862413,-0.195078,0.421694,0.20078,0.0241747,0.0172301,-0.00417916,0.738666,0.204568,-0.192504,-0.612753,0.0419862,-0,0,-1.45286e-07,-0.0044076,7.45058e-08,0.99999,0.0299928,-0,0,8.56817e-08,-0.171035,-2.98023e-08,0.985265,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0598295,-0.00533307,-0.0982843,0.993344,0.0397413,-1.86322e-09,1.73499e-18,1.53668e-08,-0.000962477,1.58325e-08,1,0.0222621,-0,0,-1.21072e-08,-0.0390249,-8.21892e-08,0.999238,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0109432,0.0733658,-0.019234,0.99706,0.047809,-4.65661e-09,1.86265e-09,1.16415e-09,-0.00196588,3.04426e-08,0.999998,0.0275853,-0,0,-3.72529e-09,-0.104173,1.53523e-08,0.994559,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0542543,0.07343,0.0491113,0.994612,0.0414577,-0,0,-7.21775e-09,-0.00202926,-3.62052e-08,0.999998,0.0259039,-0,0,5.58794e-09,-0.0943181,3.2247e-08,0.995542,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0676262,0.0133535,0.177353,0.98173,0.0310657,-3.72529e-09,0,1.97906e-09,0.000123555,-1.62981e-08,1,0.0162693,-0,0,3.31784e-09,0.0256101,6.29807e-08,0.999672,0.0176072,-0,0,0,0,0,1
167,1765961280761,0,-0,0,0.862449,-0.195361,0.421553,0.200741,0.0241747,0.0172301,-0.00417916,0.739706,0.204909,-0.191878,-0.61158,0.0419862,-0,0,4.47035e-08,-0.00439093,-5.96046e-08,0.99999,0.0299928,-0,0,3.72529e-08,-0.172322,7.45058e-08,0.985041,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0567901,-0.00453844,-0.098474,0.993508,0.0397413,-1.86322e-09,1.73499e-18,6.51926e-09,-0.000967279,-4.05125e-08,1,0.0222621,-0,0,-6.51926e-09,-0.0398309,-1.6531e-08,0.999206,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0108306,0.0735326,-0.0193111,0.997047,0.047809,-4.65661e-09,1.86265e-09,0,-0.00200005,-3.32948e-08,0.999998,0.0275853,-0,0,3.72529e-09,-0.104378,6.44213e-08,0.994538,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0534403,0.0736103,0.04903,0.994647,0.0414577,-0,0,-1.81608e-08,-0.00206688,-1.15251e-08,0.999998,0.0259039,-0,0,1.11759e-08,-0.0949919,2.79397e-08,0.995478,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0676712,0.0133567,0.177372,0.981724,0.0310657,-3.72529e-09,0,4.07454e-09,0.000361395,-1.74623e-08,1,0.0162693,-0,0,-7.6252e-09,0.0254745,2.81725e-08,0.999675,0.0176072,-0,0,0,0,0,1
168,1765961280768,0,-0,0,0.862434,-0.195717,0.421446,0.200748,0.0241747,0.0172301,-0.00417916,0.739857,0.204679,-0.192457,-0.611292,0.0419862,-0,0,1.49012e-08,-0.0043754,-7.45058e-08,0.99999,0.0299928,-0,0,1.78814e-07,-0.170476,-5.96047e-08,0.985362,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0596659,-0.00464032,-0.0980053,0.993385,0.0397413,-1.86322e-09,1.73499e-18,1.72295e-08,-0.00104578,3.49246e-09,0.999999,0.0222621,-0,0,-1.11759e-08,-0.0383849,-3.14321e-08,0.999263,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0108272,0.0735914,-0.0194326,0.99704,0.047809,-4.65661e-09,1.86265e-09,-2.56114e-09,-0.00196974,3.8126e-08,0.999998,0.0275853,-0,0,-9.31323e-10,-0.103794,1.8912e-08,0.994599,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0544026,0.0736473,0.0490633,0.99459,0.0414577,-0,0,1.18744e-08,-0.00203602,-2.84053e-08,0.999998,0.0259039,-0,0,7.45058e-09,-0.0944769,7.91624e-09,0.995527,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0676844,0.0134412,0.177315,0.981732,0.0310657,-3.72529e-09,0,-3.95812e-09,0.000487224,2.04891e-08,1,0.0162693,-0,0,-2.85218e-09,0.025333,3.49246e-10,0.999679,0.0176072,-0,0,0,0,0,1
169,1765961280777,0,-0,0,0.862428,-0.195965,0.421344,0.200749,0.0241747,0.0172301,-0.00417916,0.740337,0.20453,-0.192269,-0.61082,0.0419862,-0,0,-3.72529e-09,-0.00476094,0,0.999989,0.0299928,-0,0,-3.72529e-09,-0.171261,4.47035e-08,0.985226,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0597563,-0.00464899,-0.0979718,0.993383,0.0397413,-1.86322e-09,1.73499e-18,5.58794e-09,-0.000964654,7.21775e-09,1,0.0222621,-0,0,1.86265e-09,-0.0386878,-1.60653e-08,0.999251,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0117754,0.0737922,-0.0190863,0.997021,0.047809,-4.65661e-09,1.86265e-09,2.32831e-09,-0.00192129,-3.43134e-08,0.999998,0.0275853,-0,0,-9.31322e-10,-0.102025,1.84664e-08,0.994782,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0543932,0.0736771,0.0490682,0.994588,0.0414577,-0,0,1.18744e-08,-0.00203496,-5.47152e-09,0.999998,0.0259039,-0,0,-1.30385e-08,-0.0944542,2.35159e-08,0.995529,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0691595,0.0141171,0.177544,0.981578,0.0310657,-3.72529e-09,0,2.87546e-08,0.000165973,-6.28643e-09,1,0.0162693,-0,0,1.00117e-08,0.0255531,-6.17001e-09,0.999673,0.0176072,-0,0,0,0,0,1
170,1765961280785,0,-0,0,0.862413,-0.196136,0.421216,0.200887,0.0241747,0.0172301,-0.00417916,0.74157,0.204592,-0.192613,-0.609193,0.0419862,-0,0,1.11759e-07,-0.00451136,-5.96046e-08,0.99999,0.0299928,-0,0,1.86265e-08,-0.171956,1.49012e-08,0.985105,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0568833,-0.00417642,-0.0983562,0.993515,0.0397413,-1.86322e-09,1.73499e-18,-3.25963e-09,-0.00113312,-3.37604e-08,0.999999,0.0222621,-0,0,2.51457e-08,-0.0398788,3.72529e-09,0.999205,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0118182,0.0742483,-0.0188561,0.996991,0.047809,-4.65661e-09,1.86265e-09,3.49246e-09,-0.00233034,-4.14438e-08,0.999997,0.0275853,-0,0,-2.79397e-09,-0.102144,4.86907e-08,0.99477,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0543966,0.0736959,0.0490471,0.994587,0.0414577,-0,0,1.39698e-09,-0.00203411,2.66591e-08,0.999998,0.0259039,-0,0,-3.72529e-09,-0.0944277,-8.3819e-09,0.995532,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0691876,0.0141398,0.177524,0.98158,0.0310657,-3.72529e-09,0,1.04774e-09,0.0001492,5.20376e-08,1,0.0162693,-0,0,-1.18162e-08,0.0255618,-1.11409e-07,0.999673,0.0176072,-0,0,0,0,0,1
171,1765961280794,0,-0,0,0.862397,-0.196302,0.421043,0.201153,0.0241747,0.0172301,-0.00417916,0.7425,0.204622,-0.192668,-0.608032,0.0419862,-0,0,1.41561e-07,-0.00448608,-1.49012e-08,0.99999,0.0299928,-0,0,-2.98023e-08,-0.172259,2.98023e-08,0.985052,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0568812,-0.00419318,-0.0983282,0.993518,0.0397413,-1.86322e-09,1.73499e-18,2.79397e-09,-0.00105891,-7.33416e-08,0.999999,0.0222621,-0,0,7.45058e-09,-0.0398718,6.58911e-08,0.999205,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0118647,0.07427,-0.0186888,0.996992,0.047809,-4.65661e-09,1.86265e-09,-9.31323e-10,-0.00192129,-1.51922e-08,0.999998,0.0275853,-0,0,9.31323e-10,-0.102245,-3.00861e-09,0.994759,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0553458,0.0740948,0.0490595,0.994505,0.0414577,-0,0,-8.61474e-09,-0.00203582,-1.75787e-08,0.999998,0.0259039,-0,0,-2.79397e-09,-0.0947864,2.14204e-08,0.995498,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0705255,0.0145097,0.17771,0.981445,0.0310657,-3.72529e-09,0,-3.14321e-09,0.000134699,-5.92554e-08,1,0.0162693,-0,0,2.44472e-09,0.0254209,6.98492e-09,0.999677,0.0176072,-0,0,0,0,0,1
172,1765961280801,0,-0,0,0.862387,-0.196333,0.421044,0.201164,0.0241747,0.0172301,-0.00417916,0.742603,0.203376,-0.194787,-0.607648,0.0419862,-0,0,-8.56817e-08,-0.00446546,5.96046e-08,0.99999,0.0299928,-0,0,3.72529e-09,-0.169868,0,0.985467,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.05616,-0.00411055,-0.0984387,0.993549,0.0397413,-1.86322e-09,1.73499e-18,7.45058e-09,-0.00105431,-7.63684e-08,0.999999,0.0222621,-0,0,-1.58325e-08,-0.0389237,8.70787e-08,0.999242,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0112155,0.0746297,-0.0187634,0.996972,0.047809,-4.65661e-09,1.86265e-09,1.86265e-09,-0.00233383,1.34751e-08,0.999997,0.0275853,-0,0,-9.31323e-10,-0.102275,-1.56579e-08,0.994756,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0557697,0.0741186,0.0490131,0.994482,0.0414577,-0,0,3.72529e-09,-0.00199809,1.10595e-08,0.999998,0.0259039,-0,0,8.3819e-09,-0.0932572,-2.81725e-08,0.995642,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0711036,0.0144658,0.177678,0.98141,0.0310657,-3.72529e-09,0,-1.39698e-09,0.000325025,7.52043e-08,1,0.0162693,-0,0,1.97906e-08,0.026318,-1.51806e-07,0.999654,0.0176072,-0,0,0,0,0,1
173,1765961280810,0,-0,0,0.862416,-0.196483,0.420712,0.201681,0.0241747,0.0172301,-0.00417916,0.745982,0.203786,-0.193443,-0.60379,0.0419862,-0,0,-4.47035e-08,-0.00460686,-2.98023e-08,0.999989,0.0299928,-0,0,-1.86265e-08,-0.172611,5.96046e-08,0.98499,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0556803,-0.00422719,-0.0983378,0.993585,0.0397413,-1.86322e-09,1.73499e-18,2.79397e-09,-0.000953757,1.60653e-08,1,0.0222621,-0,0,-9.31322e-10,-0.0374246,3.79514e-08,0.999299,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0111375,0.0744435,-0.0186567,0.996988,0.047809,-4.65661e-09,1.86265e-09,3.49246e-09,-0.00192128,-5.17466e-08,0.999998,0.0275853,-0,0,1.86265e-09,-0.102637,7.27086e-08,0.994719,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0582915,0.0744505,0.0493652,0.994295,0.0414577,-0,0,-4.65661e-09,-0.00203673,-3.27127e-08,0.999998,0.0259039,-0,0,8.3819e-09,-0.095189,4.77303e-09,0.995459,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0710821,0.0143594,0.177728,0.981404,0.0310657,-3.72529e-09,0,6.40284e-09,0.000586802,3.49246e-10,1,0.0162693,-0,0,-1.92085e-08,0.0261159,1.01281e-08,0.999659,0.0176072,-0,0,0,0,0,1
174,1765961280818,0,-0,0,0.86237,-0.196744,0.420255,0.202442,0.0241747,0.0172301,-0.00417916,0.746477,0.203556,-0.194305,-0.602978,0.0419862,-0,0,1.11759e-08,-0.00458828,0,0.999989,0.0299928,-0,0,1.22935e-07,-0.171356,-2.98023e-08,0.985209,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0586115,-0.00445411,-0.0979461,0.993454,0.0397413,-1.86322e-09,1.73499e-18,-1.39698e-08,-0.00134079,-2.21189e-08,0.999999,0.0222621,-0,0,8.3819e-09,-0.0358778,1.18744e-08,0.999356,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0118755,0.074569,-0.0186047,0.996972,0.047809,-4.65661e-09,1.86265e-09,-2.09548e-09,-0.00195121,6.99947e-08,0.999998,0.0275853,-0,0,-8.3819e-09,-0.102225,-9.52641e-08,0.994761,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0583266,0.0743825,0.0492891,0.994302,0.0414577,-0,0,1.234e-08,-0.00199928,-1.0943e-08,0.999998,0.0259039,-0,0,-1.49012e-08,-0.0937589,3.42261e-08,0.995595,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.071,0.0145821,0.177495,0.981449,0.0310657,-3.72529e-09,0,1.29221e-08,0.00029819,5.84405e-08,1,0.0162693,-0,0,-6.98492e-10,0.027624,-9.95351e-08,0.999618,0.0176072,-0,0,0,0,0,1
175,1765961280827,0,-0,0,0.862382,-0.196969,0.419675,0.203315,0.0241747,0.0172301,-0.00417916,0.75087,0.202367,-0.195152,-0.597627,0.0419862,-0,0,8.19564e-08,-0.00454898,-1.49012e-08,0.99999,0.0299928,-0,0,-5.58794e-08,-0.170769,1.49012e-08,0.985311,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0577104,-0.00449839,-0.0979185,0.99351,0.0397413,-1.86322e-09,1.73499e-18,-9.31323e-10,-0.00093442,-2.65427e-08,1,0.0222621,-0,0,-9.31323e-10,-0.0348875,8.03266e-08,0.999391,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0121653,0.0744249,-0.0181814,0.996987,0.047809,-4.65661e-09,1.86265e-09,1.62981e-09,-0.00193573,-4.47908e-08,0.999998,0.0275853,-0,0,2.79397e-09,-0.100291,2.96641e-08,0.994958,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0593422,0.0746737,0.0495421,0.994207,0.0414577,-0,0,1.07102e-08,-0.00238625,1.6531e-08,0.999997,0.0259039,-0,0,5.58794e-09,-0.0924346,-2.79397e-09,0.995719,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0709874,0.0147178,0.177514,0.981444,0.0310657,-3.72529e-09,0,2.56114e-09,0.000303795,3.51574e-08,1,0.0162693,-0,0,-3.55067e-09,0.0276695,-5.18048e-08,0.999617,0.0176072,-0,0,0,0,0,1
176,1765961280835,0,-0,0,0.862636,-0.197846,0.418014,0.204906,0.0241747,0.0172301,-0.00417916,0.751829,0.202263,-0.194917,-0.596532,0.0419862,-0,0,-3.72529e-09,-0.00488378,-5.96046e-08,0.999988,0.0299928,-0,0,0,-0.170903,2.98023e-08,0.985288,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.058124,-0.00416288,-0.0977652,0.993502,0.0397413,-1.86322e-09,1.73499e-18,1.11759e-08,-0.000936597,-3.79514e-08,1,0.0222621,-0,0,1.86265e-09,-0.0363382,1.86265e-08,0.99934,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0121984,0.0753736,-0.0174734,0.996928,0.047809,-4.65661e-09,1.86265e-09,-9.31323e-10,-0.00195273,-8.39937e-08,0.999998,0.0275853,-0,0,4.65661e-09,-0.101829,7.21484e-08,0.994802,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0593586,0.0746786,0.0495861,0.994204,0.0414577,-0,0,5.3551e-09,-0.00197205,-5.3551e-09,0.999998,0.0259039,-0,0,9.31323e-10,-0.0928656,4.00469e-08,0.995679,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237632,0.971194,0.0683506,-0,0,0.0724812,0.0154869,0.177582,0.981311,0.0310657,-3.72529e-09,0,-3.37604e-09,0.000134655,6.35628e-08,1,0.0162693,-0,0,-1.15833e-08,0.0278858,-1.12457e-07,0.999611,0.0176072,-0,0,0,0,0,1
177,1765961280844,0,-0,0,0.86265,-0.197805,0.418011,0.204891,0.0241747,0.0172301,-0.00417916,0.753767,0.202758,-0.193544,-0.594361,0.0419862,-0,0,7.45058e-08,-0.00509726,-5.96047e-08,0.999987,0.0299928,-0,0,-2.6077e-08,-0.174742,7.45058e-08,0.984614,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0551149,-0.0035822,-0.0980899,0.993644,0.0397413,-1.86322e-09,1.73499e-18,-3.72529e-09,-0.000953673,8.82428e-08,1,0.0222621,-0,0,-4.65661e-09,-0.037566,-1.11759e-07,0.999294,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0126533,0.0756356,-0.0170411,0.99691,0.047809,-4.65661e-09,1.86265e-09,-1.39698e-09,-0.00184429,7.36909e-08,0.999998,0.0275853,-0,0,-6.51926e-09,-0.0982833,-8.84102e-08,0.995158,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0600446,0.075061,0.0500513,0.99411,0.0414577,-0,0,-7.45058e-09,-0.0020113,-4.99422e-08,0.999998,0.0259039,-0,0,9.31323e-10,-0.0930134,8.49832e-08,0.995665,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0739252,0.0164527,0.177828,0.981143,0.0310657,-3.72529e-09,0,-1.10595e-08,0.000141438,-2.08383e-08,1,0.0162693,-0,0,4.07454e-10,0.0277334,-1.5134e-09,0.999615,0.0176072,-0,0,0,0,0,1
